revision,type,path
1548384,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/fragments/SettingsDataclassesDialog.java
1548384,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/util/ActivityLauncher.java
1548384,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nativeintegration/IntentActivityManagerImpl.java
1548384,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/offline/fileactions/OfflineAccessFileAction.java
1548384,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/p2p/AppRecommendationPopulator.java
1548384,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/p2p/MobileContentTransferIntro.java
1548384,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/p2p/activities/MCTQRCodeScanning.java
1548384,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/p2p/activities/MctWiFiOptionsActivity.java
1548384,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/permission/IPermissionStatusListener.java
1548364,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/menu/next_menu.xml (from /cloud/personal/client-international/android/branches/android-15.2-solutions-att-m/libs/ui/res/menu/next_menu.xml:1548363)
1548358,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/permissions_deny_all_content.xml (from /cloud/personal/client-international/android/branches/android-15.2-solutions-att-m/libs/ui/res/layout/permissions_deny_all_content.xml:1548357)
1548357,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/permissions_layout.xml (from /cloud/personal/client-international/android/branches/android-15.2-solutions-att-m/libs/ui/res/layout/permissions_layout.xml:1548356)
1548355,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/permission_list_item.xml (from /cloud/personal/client-international/android/branches/android-15.2-solutions-att-m/libs/ui/res/layout/permission_list_item.xml:1548354)
1548352,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-hdpi/ic_perm_general.png (from /cloud/personal/client-international/android/branches/android-15.2-solutions-att-m/libs/ui/res/drawable-hdpi/ic_perm_general.png:1548351)
1548350,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-hdpi/ic_perm_camera.png (from /cloud/personal/client-international/android/branches/android-15.2-solutions-att-m/libs/ui/res/drawable-hdpi/ic_perm_camera.png:1548349)
1548342,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/permission (from /cloud/personal/client-international/android/branches/android-15.2-solutions-att-m/libs/ui/src/com/biscay/client/android/ui/permission:1548332)
1548336,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/permission (from /cloud/personal/client-international/android/branches/android-15.2-solutions-att-m/libs/model/src/com/biscay/client/android/model/permission:1548332)
1547894,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/version.properties
1547749,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/build.gradle
1547749,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/datalayer/api/dv/user/impl/cloudsdk/RemoteFileManagerCloudSdkImpl.java
1547748,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/settings.gradle
1547738,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/containers/counts/Count.java
1547738,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/engine/DefaultDataSet.java
1547738,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/engine/Engine.java
1547738,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/engine/Utils.java
1547738,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/raw
1547738,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/raw/homescreen.json
1547738,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/fragments/HomeScreenFragment.java
1547683,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/Constants.java
1547683,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/containers/Matrix.java
1547683,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/containers/OrderedIntervals.java
1547683,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/containers/Thumbnail.java
1547683,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/containers/counts/Count.java
1547683,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/containers/merge/AlbumsMerge.java
1547683,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/containers/merge/CountsMerge.java
1547683,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/engine/DataSet.java
1547683,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/engine/DefaultDataSet.java
1547683,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/engine/Engine.java
1547683,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/engine/Utils.java
1547683,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/engine/cog/CountCog.java
1547683,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/engine/observers/MediaScannerObserver.java
1547683,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/engine/observers/Observer.java
1547683,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/engine/observers/SharesObserver.java (from /cloud/personal/client-international/android/branches/android-15.2-solutions-att-m/libs/model/src/com/biscay/client/android/model/homescreen/engine/observers/SharesObserver.java:1547363)
1547683,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/engine/observers/VaultObserver.java
1547683,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/util/sync/dv/VaultSyncManager.java
1547683,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/application/SyncDriveModule.java
1547683,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/fragments/HomeScreenFragment.java
1547493,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/model/DataClass.java
1546917,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-frt/res/values/booleans.xml
1546493,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/version.properties
1546460,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-frt/build-config/prod.properties
1546414,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions
1546414,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/mappers/QueryMapperImpl.java
1546414,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/menu/documents_context_menu.xml
1546414,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/menu/files_context_menu.xml
1546414,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/menu-sw600dp/documents_context_menu.xml
1546414,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/menu-sw600dp/files_context_menu.xml
1545714,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/version.properties
1545674,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/datalayer/api/dv/user/impl/cloudsdk/PDItemToNodeMapper.java
1545674,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/datalayer/api/dv/user/impl/cloudsdk/RemoteFolderManagerCloudSdkImpl.java
1545674,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/datalayer/api/dv/user/impl/cloudsdk/SearchManagerCloudSdkImpl.java
1545670,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/build.gradle
1545663,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/build.gradle
1545657,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/build.gradle
1545652,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/settings.gradle
1545628,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/build.gradle
1545628,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client/build.gradle
1545628,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-amx/build.gradle
1545628,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-bt/build.gradle
1545628,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-bt/res/values/configurations.xml
1545628,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-frt/build-config/prod.properties
1545628,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-frt/build.gradle
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/assets
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/assets/legal_notice.htm
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/assets/privacy.htm
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/assets/routers.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/assets/t_and_c.htm
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/build-config
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/build-config/dev.properties
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/build-config/prod.properties
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/build-config/qa.properties
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/build.gradle
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/custom-lint.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/manifest
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/manifest/project-specific-metadata-components.txt
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/manifest/project-specific-permissions.txt
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-hdpi
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-hdpi/grphc_pcloud_logo.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-hdpi/mct_wizard_1.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-hdpi/splash_icon.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-hdpi/splash_title.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-hdpi/wizard_image_0.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-hdpi/wizard_image_1.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-hdpi/wizard_image_2.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-hdpi/wizard_image_3.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-hdpi-v11
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-ldpi
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-ldpi/ic_launcher.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-ldpi/icon.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-ldpi/mct_wizard_1.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-ldpi/splash_icon.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-ldpi/splash_title.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-ldpi-v11
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-mdpi
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-mdpi/mct_wizard_1.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-mdpi/splash_icon.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-mdpi/splash_title.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-mdpi-v11
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-xhdpi
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-xhdpi/mct_wizard_1.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-xhdpi/splash_icon.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-xhdpi/splash_title.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-xhdpi-v11
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-xxhdpi
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-xxhdpi/splash_icon.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-xxhdpi/splash_title.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-xxhdpi-v11
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-xxxhdpi
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-xxxhdpi/splash_icon.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-xxxhdpi/splash_title.png
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/drawable-xxxhdpi-v11
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/layout
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/layout/activity_settings.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/layout/all_files_activity.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/layout/fragment_help_layout.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/layout/new_slides_main_screen.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/layout/play_now_activity.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/layout/restore_activity.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/layout/setting_dataclasses_activity.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/layout/splashscreen.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/layout/tabs_view_pager.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/layout/tools_activity.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/layout/uiwidgets_tutor_item.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/layout/upload_download_status.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/layout/view_pager.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/layout/wizard_activity.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/layout-sw600dp
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/layout-sw600dp/activity_settings.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/layout-sw600dp/view_pager.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/layout-sw600dp-land
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/layout-sw600dp-land/play_now_activity.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/layout-sw600dp-port
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/layout-sw600dp-port/activity_settings.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/values
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/values/booleans.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/values/colors.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/values/configurations.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/values/integers.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/values/share_actions.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/values/strings.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/values/styles.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/values/transfers_timelines.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/values-sw600dp
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/values-sw600dp/booleans.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/xml/account_rawcontact.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/res/xml/apprecomendation.xml
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/signing
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/signing/biscay-release-key.keystore
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/src
1545628,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-sfr/src/empty.txt
1545628,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-spanishclaros/build.gradle
1545628,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-telcel/build.gradle
1545628,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/settings.gradle
1544560,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/common/proguard.cfg
1544422,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/settings.gradle
1544421,delete,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/test/com/biscay/client/android/model/configuration/ApiConfigUpdaterTest.java
1544404,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/test/com/biscay/client/android/model/migration/TestMigration.java
1544362,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/test/com/biscay/client/android/model/configuration/ApiConfigUpdaterTest.java
1544360,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/test/com/biscay/client/android/model/configuration/ApiConfigUpdaterTest.java
1544350,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/build.gradle
1544342,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client/build.gradle
1544339,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/build.gradle
1544339,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-amx/build.gradle
1544339,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-bt/build.gradle
1544339,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-frt/build.gradle
1544339,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-spanishclaros/build.gradle
1544339,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-telcel/build.gradle
1544339,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/configuration/ApiConfigManager.java
1544339,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/datalayer/api/dv/user/impl/cloudsdk/PDItemToNodeMapper.java
1544339,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/datalayer/api/dv/user/impl/cloudsdk/RemoteFolderManagerCloudSdkImpl.java
1544339,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/datalayer/api/dv/user/impl/cloudsdk/SearchManagerCloudSdkImpl.java
1544282,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions
1544282,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/util/sync/dv/VaultCache.java
1544282,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/fragments/DataViewFragment.java
1544253,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions
1544253,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/home_screen_count_grid_item.xml
1544250,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions
1544250,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/gui/description/RemoteDescriptionFactory.java
1541334,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-frt/res/values/booleans.xml
1541334,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/values/booleans.xml
1541334,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/SettingsContactAccountActivity.java
1540927,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-frt/res/values/booleans.xml
1540927,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/values/booleans.xml
1540927,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/fragments/SlidingMenuFragment.java
1540927,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/fragments/SettingsDataclassesDialog.java
1540927,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/fragments/SettingsFragment.java
1540927,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/model/DataClass.java
1540927,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/receiver/LogoutReceiver.java
1540926,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nativeintegration/IntentActivityManagerImpl.java
1540834,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-frt/res/values/booleans.xml
1540834,add,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-frt/res/values/share_actions.xml
1540809,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-frt/res/values/booleans.xml
1540172,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/settings.gradle
1540168,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/version.properties
1540148,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/settings.gradle
1539956,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/values/strings.xml
1539933,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/application/SyncDrive.java
1539930,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/application/SyncDrive.java
1539664,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/values/strings.xml
1539662,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/containers/OrderedIntervals.java
1539659,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/containers/Matrix.java
1539656,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/widget/HomeWidget.java
1539654,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/HomeScreenConstants.java
1539651,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/xml/home_widget_info.xml
1539648,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/home_widget.xml
1539645,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/engine/Engine.java
1539640,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/containers/merge/CountsMerge.java
1539452,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/common/mvn-manifest/AndroidManifest.xml
1539452,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/activities/UpgradeActivity.java
1539452,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/fragments/UpgradeFragment.java
1539443,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-amx/build-config/prod.properties
1539019,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-amx/res/values/strings.xml
1538990,delete,/cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-amx/res/xml/initial_sync_settings.xml
1538828,modify,/cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/homescreen/containers/Share.java
